Title,Year,Movie URL,Synopsis
Top Gun: Maverick,2022,https://www.imdb.com/title/tt1745960/plotsummary?ref_=tt_stry_pl#synopsis,"After thirty years, Maverick is still pushing the envelope as a top naval aviator, but must confront ghosts of his past when he leads TOP GUN's elite graduates on a mission that demands the ultimate sacrifice from those chosen to fly it. Set 30 years after its predecessor, it follows Maverick's return to the United States Navy Strike Fighter Tactics Instructor program (also known as U.S. Navy-Fighter Weapons School - ""TOPGUN""), where he must confront his past as he trains a group of younger pilots, among them the son of Maverick's deceased best friend Lieutenant Nick ""Goose"" Bradshaw, USN.—Wrathzo After more than thirty years of service, military awards, medals and decorations for extraordinary heroism in combat, distinguished US Navy Captain Pete Mitchell, call sign Maverick, finds himself exactly where he belongs: pushing the limits as a top test pilot. Having spent years avoiding promotions after the events ofTop Gun (1986), Maverick must now confront the ugly past and an uncertain future while tasked with training the next generation of elite fighter pilots for a nearly impossible suicide mission. As the veteran naval aviator prepares the brilliant graduates for the top-secret assignment, stretching the rules to the breaking point, Mitchell has to face an equally critical challenge: navigate through an uncomfortable relationship with a hotshot lieutenant holding a grudge. Can Maverick and his Top Guns perform a miracle, give the enemy hell, and come back home in one piece?—Nick Riganas After more than 30 years of service as one of the Navy's top aviators, Pete ""Maverick"" Mitchell is where he belongs, pushing the envelope as a courageous test pilot and dodging the advancement in rank that would ground him. Training a detachment of graduates for a special assignment, Maverick must confront the ghosts of his past and his deepest fears, culminating in a mission that demands the ultimate sacrifice from those who choose to fly it.—krmanirethnam More than 30 years after graduating fromTop Gun (1986), United States Navy Captain Pete ""Maverick"" Mitchell is a test pilot. Despite many achievements, repeated insubordination has kept him from flag rank; his friend and former Top Gun rival, Admiral Tom ""Iceman"" Kazansky, now commander of the U.S. Pacific Fleet, often protects Maverick. Rear Admiral Chester ""Hammer"" Cain plans to cancel Maverick's hypersonic ""Darkstar"" scramjet program in favor of funding drones. To save the program, Maverick unilaterally changes the target speed for that day's test from Mach 9 to the final contract specification of Mach 10. However, the prototype is destroyed when he cannot resist pushing beyond Mach 10. Iceman again saves Maverick's career by assigning him to the Top Gun school at NAS North Island for his next assignment, but Cain tells Maverick that the era of crewed fighter aircraft will soon be over.The Navy has been tasked with destroying an unsanctioned uranium enrichment plant, located in an underground bunker at the end of a canyon, before it becomes operational. It is defended by surface-to-air missiles (SAMs), GPS jammers, and fifth-generation Su-57 fighters as well as older F-14 Tomcats. Maverick devises a plan employing two pairs of F/A-18E/F Super Hornets armed with laser-guided bombs, but instead of participating in the strike, he is to train an elite group of Top Gun graduates assembled by Air Boss Vice Admiral Beau ""Cyclone"" Simpson.Maverick dogfights his skeptical students and prevails in every contest, winning their respect. Lieutenants Jake ""Hangman"" Seresin and Bradley ""Rooster"" Bradshaw-son of Maverick's dead best friend and RIO Nick ""Goose"" Bradshaw-clash: Rooster dislikes Hangman's cavalier attitude, while Hangman criticizes Rooster's cautious flying. Maverick reunites with former girlfriend Penny Benjamin, to whom he reveals that he promised Rooster's dying mother that Rooster would not become a pilot. Rooster, unaware of the promise, angrily resents Maverick for dropping his Naval Academy application-impeding his military career-and blames him for his father's death. Maverick is reluctant to further interfere with Rooster's career, but the alternative is to send him on the extremely dangerous mission. He tells his doubts to Iceman, who has terminal throat cancer. Iceman advises that ""It's time to let go"" and reassures him that both the Navy and Rooster need Maverick.After Iceman dies, Cyclone removes Maverick as instructor following a training incident in which an F/A-18F is lost. Cyclone relaxes the mission parameters, so they are easier to execute but make escape much more difficult. During Cyclone's announcement, Maverick makes an unauthorized flight through the course with his preferred parameters, proving that it can be done. Cyclone reluctantly appoints Maverick as team leader.Maverick flies the lead F/A-18E, accompanied by a buddy lazing F/A-18F[c] flown by Lieutenant Natasha ""Phoenix"" Trace and WSO Lieutenant Robert ""Bob"" Floyd. Rooster leads the second strike pair, which includes Lieutenant Reuben ""Payback"" Fitch and WSO Lieutenant Mickey ""Fanboy"" Garcia. The four jets launch from an aircraft carrier, and Tomahawk cruise missiles destroy the nearby air base as they approach. The teams destroy the plant, but the SAMs open fire during their escape, as anticipated. Rooster runs out of countermeasures, and Maverick sacrifices his plane to protect him. Believing Maverick to be dead, the others are ordered back to the carrier, but Rooster returns to find that Maverick ejected and is being targeted by an Mi-24 attack helicopter. After destroying the gunship, Rooster is shot down by a SAM and ejects. The two rendezvous and steal an F-14 from the damaged air base. Maverick and Rooster destroy two intercepting Su-57s, but a third attacks as they run out of ammunition and countermeasures. Hangman arrives in time to shoot it down, and the planes return safely.Later, Rooster helps Maverick work on his P-51 Mustang. Rooster looks at a photo of their mission's success, pinned alongside a photo of his late father and a young Maverick, as Penny and Maverick fly off in the P-51."
Avatar: The Way of Water,2022,https://www.imdb.com/title/tt1630029/plotsummary?ref_=tt_stry_pl#synopsis,"Jake Sully lives with his newfound family formed on the extrasolar moon Pandora. Once a familiar threat returns to finish what was previously started, Jake must work with Neytiri and the army of the Na'vi race to protect their home. Several years after the Na'vi repelled the RDA invasion Jake Sully and his family are living on Pandora. Things seem peaceful but the RDA has other plans, invading and capturing Pandora. Sully forms a guerrilla group to try to expel the invaders.—grantss Pandora, 2170. Having found meaning and purpose in the heart of the extrasolar Garden of Eden, formerly paraplegic Marine veteran Jake Sully and his fierce warrior princess companion Neytiri enjoy peace and prosperity after the life-altering events ofAvatar (2009). But happiness is fleeting. And when the unsightly ghosts of Sully's past emerge, sixteen years after the all-out Assault on the Tree of Souls, the human Toruk Makto and the Na'vi must fight back. Now, Jake and the Omatikaya clan have no choice but to pick up where they left off to defend their home. In the upcoming war against the unstoppable Sky People, will blind revenge destroy everything Sully holds dear?—Nick Riganas Over a decade after the events of the first film, the film begins with Jake Sully narrating his modest and peaceful life as Chief of the Omaticaya Clan and raising a family with his wife Neytiri, which includes his sons Neteyam and Lo'ak and his daughter Tuk, his adopted daughter Kiri (born from Grace Augustine's comatose Na'vi avatar), and a human boy named Spider, the son of Miles Quaritch who was born on Pandora but was unable to be transported to Earth in cryostasis as an infant. While Jake is able to accept Spider as an adopted son, Neytiri is distrustful of him given his human origins. However, all the children mingle and socialize well with each other including Spider, whom Kiri is affectionate with even though he is a human. Spider does not embrace his human heritage and feels more inclined to Na'vi culture and traditions. They lead a normal life until one day they notice a strange star in the night sky. Much to their dismay, they realize its a RDA space-ship with humans returning to Pandora to colonize it, erecting a new main operating base yet again, causing significant destruction to Pandora. Among the new arrivals in the ship is Colonel Quaritch, who has been cloned into a Na'vi body and with his memories uploaded from before his death. As a result, Quaritch is unable to remember his demise at the hands of Jake but is only able to recollect the events in the past and his vengeful mission to eliminate Jake.To prevent the RDA from exploiting Pandora again, Jake leads a strategic guerrilla operation against the RDA supply lines weakening them. In one of the operations, Lo'ak who disobeys Neteyam and is eager to prove himself as a Na'vi warrior, tries to assist Jake in battle but is wounded. Jake rescues and disciplines him to not endanger his own safety by being reckless. That night, while tending to his wounds, Neytri calmly reminds Jake to be not too hard on Lo'ak, to which Jake expresses his concern as a father for the safety of his children. Meanwhile, the retaliatory strike on the RDA supply lines doesn't sit well with Quaritch who initiates a search mission to kill Jake. During a playful venture, Jake's children along with Spider explore deeper into the rainforest. Unbeknownst to them, Quaritch and his team are in the vicinity exploring the site where Quaritch discovers his human remains. An observant Lo'ak notices their presence and quickly informs Jake. A skirmish ensues and Quaritch's squad captures Jake's children. Jake and Neytiri arrive in time and free most of them, but Spider is taken by Quaritch, who recognizes him as his son. Aboard the ship, the RDA tries to coerce information about Jake from Spider whom refuses. Changing strategy, Quaritch addresses Spider as his son and also to explain more about the Na'vi in exchange for his freedom on his side. Although un-cooperative and unaware of Quaritch's actual mission, Spider teaches Quaritch about Na'vi culture. Quaritch is also successfully able to tame an Ikran flying creature as his vehicle.Knowing the danger Spider's knowledge of his whereabouts poses to their safety and also to avoid another catastrophe, Jake convinces a reluctant Neytri and his family to banish themselves from the Omaticaya Clan and retreat to the eastern seaboard of Metkayina, a coral reef island whose clan and lifestyle is adapted to Pandora's aquatic habitat. Jake passes on his chief mantle to his successor and leaves together with his family to Metkayina. Once arrived, they are greeted by the clan chief Tonowari and his wife Ronal who is doubtful of them initially. However, Jake explains their situation and they are agreed to stay and given shelter. Even though some tribesmen deride Jake and his children for their genetic human heritage, the family learns the ways of the reef people earning the respect of them. Kiri is fascinated with the aquatic life of Metkayina and develops a spiritual bond with the sea and its creatures, while Lo'ak befriends Tsireya, the daughter of clan chief Tonowari and his wife Ronal.While adapting to their new environment, Lo'ak gets into a fight with Tsireya's brother Aonung when he makes a crude joke about Kiri and him of their mixed human lineage. Jake admonishes his son for his behavior. At Jake's insistence, Lo'ak returns to apologize to Aonung and his friends. However, they entice him to a trip into the territory of a dangerous sea predator, the akula, and leave him stranded in revenge. The akula tries to attack Lo'ak. However, Lo'ak is saved by and befriends Payakan, a tulkun, an intelligent and pacifistic cetacean species whom the Metkayina consider their spiritual family. Lo'ak is able to communicate with Payakan through signing and removes an old harpoon head from the beast's right fin. Upon his return to Metkayina, Chief Tonowari, who became aware of Aonung's tricking of Lo'ak, asks the former to apologize to Lo'ak, However, Lo'ak takes the blame himself, winning Aonung's friendship. He is also told that Payakan is an outcast among his species. Meanwhile, on a trip to an offshoot of the Tree of Souls, Kiri links with it to meet her mother, but suffers a violent seizure. She is healed by Ronal, but when Jake calls Norm Spellman and Max Patel for help, Quaritch is able to track them to the archipelago where the reef people live. Bringing Spider with him, he commandeers a whaling vessel which is hunting tulkuns to harvest their brain enzymes for creating anti-aging remedies. Quaritch begins to brutally question the indigenous tribes about Jake's location; failing that, he orders the whaling crew to wantonly kill the tulkuns in order to draw Jake out. Lo'ak mentally links with Payakan and learns that the tulkun was cast out because he went against the ways of his species and attacked the whalers who killed his mother.When the Metkayina learn of the tulkun slaughters, Lo'ak takes off to warn Payakan. He is followed by Neteyam, Tsireya, Roxto, and Aonung. Kiri and Tuk spot them and join. They find Payakan being chased by the whalers, and Lo'ak, Tsireya, and Tuk are captured by Quaritch. Kiri, Roxto, and Anoung managed to escape capture. Informed that their children in danger, Jake, Neytiri and the Metkayina set out to confront the humans. Quaritch forces Jake to surrender; but seeing his soul brother imperiled, Payakan attacks the whalers, triggering a fight which kills most of the crew and critically damages the vessel, causing it to sink. Neteyam rescues Lo'ak and Spider, but is fatally shot. Jake faces Quaritch, who uses Kiri as a hostage. When Neytiri does the same with Spider, Quaritch at first denies his son, but desists when Neytiri cuts Spider on the chest.Jake, Quaritch, Neytiri and Tuk end up trapped inside the sinking vessel. Jake strangles Quaritch into unconsciousness and is rescued by Lo'ak and Payakan, and Kiri summons sea creatures to help her save Neytiri and Tuk. Spider finds and rescues Quaritch, but leaves him due to his cruelty towards the Na'vi and putting his goal to kill Jake's family over being his father and becoming a good man, leading him back to rejoin Jake's family. After Neteyam's funeral, Jake and his family decide to stay with the Metkayina permanently."
Black Panther: Wakanda Forever,2022,https://www.imdb.com/title/tt9114286/plotsummary?ref_=tt_stry_pl#synopsis,"The people of Wakanda fight to protect their home from intervening world powers as they mourn the death of King T'Challa. Queen Ramonda, Shuri, M'Baku, Okoye and the Dora Milaje fight to protect the kingdom of Wakanda from intervening world powers in the wake of King T'Challa's death. As the Wakandans strive to embrace their next chapter, the heroes must band together with the help of War Dog Nakia and Everett Ross and forge a new path for their nation. The movie starts with Shuri trying to recreate the herb to save T'Challa s life as the herb creates Ramonda tells her that T'Challa passed away Shuri starts crying at a clearing a shaman is doing a ceremony for their beloved king and black panther a funeral is held and T'Challa s coffin is taken away by a fighter one year later Ramonda arrives at the United Nations were other countries are upset about VIBRANIUM spreading across the world the night before soldiers infiltrated a vibranium ship and they take a woman ship opens a wall okoye appears and the Dora Milaje battle the soldiers Ramonda says the king is dead and that they will always strike Okoye brings the soldiers in the room and makes them kneel Ramonda says that Wakanda will always strike On the Atlantic Ocean a helicopter arrives in a ship we're vibranium is created two people go underwater and see that the engine is failing Talokans attack the ship and the crew is killed while some people escape on a helicopter but Namor pulls it and throws it in the water the next day Ramonda is watching the news where they talk about her meeting and T'Challa passing away Okoye arrives in Shuri s lab where Shuri is working her mother tells her to recreate the herb but Shuri says black panther is old news Ramonda says that today was the day when T'Challa passed away and invites Shuri to a memorial later that night Shuri and Ramonda speak about T'Challa and Ramonda burns her clothes but Shuri dosent but Namor appears to warn them that a scientist attacked a ship holding vibranium Namor tells them to find the scientist or he will attack Wakanda the next day at a council meeting M'Baku comes and says that they should kill Namor Ramonda says that Okoye should go undercover and find the scientist Following the untimely death of the fierceBlack Panther (2018), grieving Queen Ramonda and noble Princess Shuri struggle to find their feet in a world eager to strip Wakanda of its precious vibranium resources. But one year after the death of King T'Challa, the country faces yet another threat. This time, King Namor, the mutant leader of an unstoppable oceanic warrior race, is determined to protect the hidden underwater kingdom of Talokan from the surface world at all costs. And as the invaders' suffocating stranglehold tightens, Wakanda must prepare to fight--with or without its valiant defender.—Nick Riganas T'Challa (Chadwick Boseman), king of Wakanda, is dying from an unspecified terminal illness which his sister Shuri (Letitia Wright) (The princess of Wakanda who designs new technology for the nation) believes can be cured by the ""heart-shaped herb"". Shuri attempts to synthetically recreate the herb after it was destroyed by Erik Killmonger (Michael B. Jordan), but fails to do so before T'Challa dies.One year later, Wakanda is under pressure from other nations to share their Vibranium, with some parties attempting to steal it by force. Queen Ramonda (Angela Bassett) (The Sovereign Queen regnant of Wakanda who is grieving the death of her son T'Challa) implores Shuri to continue her research on the herb, hoping to create a new Black Panther that will defend Wakanda, but she refuses due to her belief that the Black Panther is a figure of the past.
In the Atlantic Ocean, the CIA and U.S. Navy SEALs utilize a Vibranium detector to locate a potential Vibranium deposit underwater. The expedition is killed by a group of blue-skinned, water-breathing super-humans led by Namor (Tenoch Huerta Mejía) (The king of Talokan, an ancient civilization of underwater dwelling people. Namor decides to get involved in the surface world after T'Challa publicly reveals the truth of Wakanda at the end of the first film, which consequently puts Talokan in ""jeopardy"", leading Namor and his people to ""take action to protect themselves""), with the CIA believing Wakanda to be responsible.
Namor confronts Ramonda and Shuri, easily bypassing Wakanda's advanced security. Blaming Wakanda for the Vibranium race, he gives them an ultimatum: deliver him the scientist responsible for the Vibranium detector, or he will attack Wakanda. Namor claims to have a massive army with incomparable strength.Shuri and Okoye (Danai Gurira) (The general of the Dora Milaje, Wakanda's all-female special forces) learn from CIA agent Everett K. Ross (Martin Freeman) that the scientist in question is MIT student Riri Williams (Dominique Thorne) (An MIT student and genius inventor from Chicago who creates a suit of armor that rivals the one built by Tony Stark / Iron Man) and arrive at the university to confront her. Shuri tells Everett that Wakanda had nothing to do with the attack on the mining expedition.
The group is pursued by the FBI and then by Namor's warriors, who defeat Okoye before taking Shuri and Williams underwater to meet Namor. Angered by Okoye's failure to protect Shuri, Ramonda strips her of her title as general of the Dora Milaje (and for siding with the KillMonger when he took over the throne of Wakanda) and seeks out Nakia (Lupita Nyong'o) (A former War Dog, an undercover spy for Wakanda, from the River Tribe), who has been living in Haiti since The BlipRamonda contacts Everett, but refuses to divulge that it was Namor who abducted Riri. Everett and the CIA believes that it was the Wakandans again.Namor shows Shuri his Vibranium-rich underwater kingdom of Talokan, which he has protected for centuries from discovery by the world. Namor says that he comes from the Yucatan peninsula. In 1571 AD, the Spanish conquistadors brought disease and war. Their shaman was given a vision of a different world, and led to a blue plant growing in a rock. The shaman takes the plant and grinds it into a paste, that is taken by all natives, including Namor's mother who was pregnant at the time. The plant took away their ability to breathe air, but gave them the ability to draw oxygen from water. Namor was born in the water and the plant gave him wings on his ankles and ears that pointed to the clouds. He was a mutant.
Namor returned to bury his mother in her homeland and killed the European settlers. The Christian priest calls him a demon, a child without love, or Namor.
Nakia tracks down Shuri to the same spot where the shaman entered the water world for the first time.Bitter at the surface world for enslaving the Maya, Namor proposes an alliance with Wakanda against the rest of the world but threatens to destroy Wakanda if they refuse. Nakia helps Shuri and Williams escape, killing a Talokanil guard in the process, and Namor retaliates with an attack against Wakanda, during which Ramonda drowns while saving Williams. Namor vows to return with his full army in one week's time, and the citizens of Wakanda relocate to the Jabari mountains for their safety.
Meanwhile, Ross is arrested by his ex-wife, CIA director Valentina Allegra De Fontaine (Julia Louis-Dreyfus), for secretly exchanging classified intelligence with the Wakandans.After Ramonda's funeral, Shuri uses a remnant of the herb that gave Namor's people their superhuman abilities to reconstruct the heart-shaped herb. She was able to do this with the bracelet that Namor gifted her, which contained the remnant of the plant that their Shaman had found in 1571 AD. Together Riri and Shuri figure out that Namor derives his strength from the water. He can be weakened if dried out.
She ingests it, gaining superhuman abilities (but going into cardiac arrest in the process) and meeting Killmonger in the Ancestral Plane, who urges her to seek revenge. Shuri dons a new Black Panther suit and is accepted by the other Wakandan tribes as the Black Panther. Despite M'Baku's (Winston Duke) (A powerful warrior and leader of Wakanda's mountain tribe, the Jabari) urges for peace, Shuri is determined to exact vengeance on Namor for Ramonda's death and orders an immediate counterattack on Talokan. Preparing for battle, with Ayo assuming the position of general of the Dora Milaje, Shuri bestows the Midnight Angel armor upon Okoye, who in turn recruits Dora Milaje member Aneka (Michaela Coel) (A Wakandan warrior and member of the Dora Milaje) to join her. Williams creates an Iron Man like powered exoskeleton to aid the Wakandans.Using a seafaring vessel, the Wakandans lure Namor and his warriors to the surface with another Vibranium detector as a battle ensues. Shuri traps Namor in a fighter aircraft, intending to dry him out and weaken him. The pair crash on a desert beach and fight. Shuri gains the upper hand, but has a vision of Ramonda and implores Namor to yield, offering him a peaceful alliance.
Namor accepts, and the battle ends. Namor's cousin, Namora (Mabel Cadena), is upset at Namor's surrender, but he assures her that the new alliance will allow them to conquer the surface world one day. Williams returns to MIT, leaving her suit behind, while Okoye rescues Ross from captivity. Shuri plants more heart-shaped herbs to ensure the future of the Black Panther mantle. In Shuri's absence, M'Baku steps forward to challenge for the throne. Shuri visits Nakia in Haiti where she burns her funeral robe in accordance with Ramonda's wishes, allowing herself to finally grieve for T'Challa.In a mid-credits scene, Shuri learns that Nakia and T'Challa had a son named Toussaint, whom Nakia has been raising in secret. Toussaint reveals his Wakandan name is T'Challa."
Doctor Strange in the Multiverse of Madness,2022,https://www.imdb.com/title/tt9419884/plotsummary?ref_=tt_stry_pl#synopsis,"Doctor Strange teams up with a mysterious teenage girl from his dreams who can travel across multiverses, to battle multiple threats, including other-universe versions of himself, which threaten to wipe out millions across the multiverse. They seek help from Wanda the Scarlet Witch, Wong and others. Following the events of Spider-Man No Way Home, Doctor Strange unwittingly casts a forbidden spell that accidentally opens up the multiverse. With help from Wong and Scarlet Witch, Strange confronts various versions of himself as well as teaming up with the young America Chavez while traveling through various realities and working to restore reality as he knows it. Along the way, Strange and his allies realize they must take on a powerful new adversary who seeks to take over the multiverse.—Blazer346 Bizarre visions of a mysterious teenage girl stranded in an unfamiliar dimension haunt Dr Stephen Strange shortly after the events ofSpider-Man: No Way Home (2021)andEternals (2021). Indeed, a lot has changed sinceDoctor Strange (2016). But when Strange encounters the extraordinary girl from his dreams, the delicate boundaries between the current reality and an unfathomable alternate world start to collapse. Before long, horrific creatures working for nefarious forces wreak chaos, fusing parallel universes into a dangerous reality. Can Sorcerer Supreme Wong and invincible Wanda Maximoff help Strange stop the new adversary before the Multiverse of Madness consumes everything?—Nick Riganas Shortly after the events of ""Spider-Man: No Way Home"", Doctor Strange has been having unusual dreams about a young teenage girl with the ability to open inter dimensional portals. Strange soon learns that America Chavez is the teenager with that ability. In order to learn more about the multiverse, Strange decides to enlist Wanda, who has been in hiding since the Westview incident in ""WandaVision"". But Stephen soon learns that Wanda has studied the Dark Hold and she is fixated on obtaining America's powers so that she can reunite with her children in a different universe. Stephen's effort on protecting America leads to them being stranded on Earth-838. Stephen decides to rely on an alternate version of Christine Palmer on getting the Book of Vishanti, which is located in the gap junction, so that America can have better control over her powers, but at the same time Stephen must figure out how to free Wanda from the Dark Hold before she destroys the multiverse.—dawsonpersi America Chavez (Xochitl Gomez) (A teenager who has the ability to travel between dimensions by punching open doorways) and a version of Stephen Strange (Benedict Cumberbatch) (A neurosurgeon who became a Master of the Mystic Arts following a career-ending car accident) are chased by a demon in the space between universes while searching for the Book of Vishanti. That Strange is killed and Chavez accidentally creates a portal that transports herself and Strange's corpse to Earth-616, where that universe's version of Strange rescues Chavez from another demon with help from the Sorcerer Supreme, Wong (Benedict Wong) (The Sorcerer Supreme of Earth-616 and Strange's mentor and friend). Chavez explains that the beings are hunting her because she has the power to travel through the multiverse. She cant control her powers and it manifests only when she is really frightened.
Chavez says that the other Strange reached the book of Vishanti (which would give him the powers to defeat the demon), but that's when the Demon caught up with them and killed Strange. Chavez shows them the dead Strange's corpse as proof.Recognizing witchcraft runes, Strange consults Wanda Maximoff (Elizabeth Olsen) (A former Avenger gone rogue who can harness chaos magic, engage in telepathy and telekinesis, and alter reality) for help but realizes that she is responsible for the attacks. After acquiring the Darkhold (the book of the damned that corrupts everyone) and becoming the Scarlet Witch, Maximoff believes that controlling Chavez's powers will allow her to reunite (by travelling to a different Universe, where they are still alive) with Billy (Julian Hilliard) and Tommy (Jett Klyne), the children she created during her time in Westview.Maximoff gives an ultimatum to surrender Chavez by sundown. When Strange refuses to surrender Chavez, Maximoff attacks Kamar-Taj, killing many sorcerers. Under stress, Chavez accidentally transports herself and Strange to Earth-838 (from where she cant go back as she cant control her powers. CHavez herself doesn't have a counterpart in any other universe) while Maximoff uses the Darkhold to ""dream-walk"" (Projecting her consciousness into her alternate from any other Universe), taking control of her Earth-838 counterpart, who lives a suburban life with her own Billy and Tommy. A surviving sorceress sacrifices herself to destroy the Darkhold and break the dream-walk. Enraged, Maximoff forces Wong to lead her to Mount Wundagore, the source of the Darkhold's power, to reestablish the dream-walk.
There Maximoff realizes that Wundagore is a throne that has been waiting for her arrival. She was meant to rule all the multiverses.While searching for help, Strange and Chavez are apprehended by Earth-838's Sorcerer Supreme, Karl Mordo (Chiwetel Ejiofor) (In this Universe Strange died trying to protect the Earth from Thanos), and brought before the Illuminati, a group consisting of Mordo, Peggy Carter / Captain Carter (Hayley Atwell), Blackagar Boltagon / Black Bolt (Anson Mount), Maria Rambeau / Captain Marvel (Lashana Lynch), Reed Richards (John Krasinski) (A member of the Fantastic 4), and Charles Xavier (Patrick Stewart).
They explain that through reckless use of their universe's Darkhold in an attempt to defeat Thanos, Earth-838's Strange triggered a universe-destroying ""incursion"" (when boundaries between 2 universes are blurred, they collide, destroying one of both of the universes). After defeating Thanos (They found the book of Vishanti and used its powers to kill Thanos), the Illuminati executed their Strange to prevent him from causing more harm.Mordo believes that Earth-616's Strange is similarly dangerous, but Maximoff reestablishes her dream-walk at Mount Wundagore and arrives in her Earth-838 counterpart's body before they can pass judgment. She kills all of the Illuminati except Mordo, whom Strange subdues before fleeing with Chavez. The two escape with help from the Earth-838 counterpart of Strange's ex-fiance, Christine Palmer (Rachel McAdams) (An emergency surgeon who was a colleague and lover of Strange), a scientist working with the Illuminati. Before dying Xavier had told Strange that 838 had the book of Vishanti. Strange convinces Palmer to take him to the way-point that leads to the book of Vishanti.Strange, Chavez and Palmer enter the space between universes to find the Book of Vishanti, which is the antithesis to the Darkhold, but Maximoff appears and destroys it. She then takes over Chavez's mind, using her powers to send the others to an incursion-destroyed universe. She also uses Chavez to send her back to Earth 616, where Maximoff disconnects the dream-walk with her 838 self.Strange defeats the destroyed universe's Strange, who has been corrupted by his universe's Darkhold, and uses it to dream-walk into the body of his deceased counterpart on Earth-616. With Wong's help, Strange saves Chavez from Maximoff as she tries to take Chavez's powers, and encourages Chavez to use her abilities. She transports Maximoff to Earth-838, where she sees Billy and Tommy recoil from her (the Wanda 616 who was in SCarlett witch headgear) in fear while crying for their real mother (whom Wanda 616 tossed aside when she entered the 616 universe). Realizing the error of her ways, Maximoff-616 relents and uses her powers to bring down Mount Wundagore, simultaneously destroying all copies of the Darkhold throughout the multiverse and apparently sacrificing herself in the process. Chavez returns Strange and Palmer to their respective universes.Sometime later, Kamar-Taj is repaired and the surviving sorcerers, joined by Chavez, continue training. Strange develops a third eye as a result of using the Darkhold and dream-walking into a corpse.In a mid-credits scene: Strange is approached by a sorceress who warns him that his actions have triggered an incursion that he must help fix. Strange follows her into the Dark Dimension."
